"term","document","count"
"extraction","42",0.0148233714403454
"full","74",0.00513168302282266
"software","131",0.0337163008445821
"across","124",0.0223609252967752
"aware","11",0.0154997960156854
"use","53",0.0154507790138495
"work","45",0.00457911434572874
"knowledge","38",0.00457888712676486
"solving","3",0.00457628402605108
"equivalent","77",0.00687301970447612
"final","80",0.0280558323229654
"intended","80",0.0280558323229654
"including","109",0.0278005289390034
"deep","25",0.0223591553269568
"technologies","24",0.00735984027153676
NA,NA,NA
NA,NA,NA
NA,NA,NA
"utmost","6",0.0118826756939525
"techniquesexperience","116",0.0211032208143588
"improvement","34",0.0209386749577923
"submission","82",0.0206811563980717
"preferredleidos","110",0.0339043735832885
"python","76",0.00658124402579065
"2013","97",0.0336302142281675
"commands","131",0.0268027653119999
"force","12",0.0156743837671484
"javascript","116",0.0123568651292276
NA,NA,NA
NA,NA,NA
"processes","39",0.0155523897079034
"can","103",0.00756511786161151
"written","98",0.00768040833420949
"processes","88",0.00767139438422188
"great","119",0.00833652711291315
NA,NA,NA
NA,NA,NA
"device","74",0.00888915386521636
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"vsp","49",0.0344722087719751
"citizen","27",0.0344631890745071
"cloudera","23",0.0343492233896703
"distributed","102",0.0343190667151828
"core","46",0.0341965098066526
"core","91",0.0341965098066526
"core","106",0.0341965098066526
"core","122",0.0341965098066526
"core","151",0.0341965098066526
"algorithmsexperience","39",0.03408964338429
"days","98",0.03408964338429
"33000","99",0.0339043735832885
"arrange","99",0.0339043735832885
"descriptionleidos","99",0.0339043735832885
"forma","99",0.0339043735832885
"larger","99",0.0339043735832885
"palantirforeign","99",0.0339043735832885
"statisticsdesired","99",0.0339043735832885
"forma","110",0.0339043735832885
"overviewleidos","110",0.0339043735832885
"thinking","39",0.0222321297152064
NA,NA,NA
"real","12",0.0150275237481482
NA,NA,NA
NA,NA,NA
"recommendation","39",0.0308931269869067
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"checkqualificationsminimum","95",0.0273113151623378
"assigned","14",0.0337627296934286
NA,NA,NA
NA,NA,NA
"techniquesidentify","30",0.0137918727032401
"start","48",0.0137918727032401
"yearwe","48",0.0137918727032401
"techniquesidentify","63",0.0137918727032401
"global","97",0.00731763553441527
"analysis","24",0.00726255207335896
"understanding","10",0.00524875948364071
NA,NA,NA
"2018facebook","51",0.0183482492333091
NA,NA,NA
"clean","129",0.0223476211110805
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"development","46",0.00550839736337128
NA,NA,NA
"innovations","53",0.0143256328798689
"conduct","130",0.0223953013094464
"deploying","129",0.0223476211110805
"particularly","129",0.0223476211110805
NA,NA,NA
"operations","142",0.00533934572025297
NA,NA,NA
NA,NA,NA
"visualization","148",0.0196069393041906
"opportunities","11",0.0194019270302246
"tracking","101",0.023384131852281
"stacks","114",0.0232000151901445
"video","124",0.0230766728604629
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"handson","145",0.0338432162807558
"transition","50",0.0272833580173181
"abilitiesbasic","100",0.0272120478921995
"complex","9",0.00540245081588425
"game","143",0.030431242630854
NA,NA,NA
"quality","18",0.00444409483073293
"analytics","124",0.00436333579683477
"origin","27",0.0117037705308407
"robustness","129",0.0329018397242049
"loan","49",0.0344722087719751
"certifications","23",0.0343492233896703
"customersexperience","99",0.0339043735832885
"visualizationconstructing","99",0.0339043735832885
"larger","110",0.0339043735832885
"correct","34",0.023105202738241
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"impact","9",0.00733515902076297
"reportingexperience","9",0.0209202449113442
"stewards","82",0.0206811563980717
"multiple","118",0.00551271636774409
"seniorlevel","12",0.0156743837671484
"image","12",0.0123529563930596
"analytical","30",0.00522280955207108
"provider","11",0.0112171407694327
"teamoriented","85",0.0116780917920136
"toolsexperience","52",0.0276274990050576
NA,NA,NA
"server","68",0.0144467498834855
NA,NA,NA
"withdata","110",0.0339043735832885
NA,NA,NA
"tips","11",0.0309995920313708
"behavioral","27",0.0306147515697626
NA,NA,NA
"community","50",0.0337333827013029
NA,NA,NA
"worka","43",0.0183482492333091
"plusprogramming","48",0.0137918727032401
"effectiveness”","63",0.0137918727032401
"degrees","109",0.0156444673397347
"marital","115",0.0123274042549965
"state","67",0.0222770868207556
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"similar","82",0.00833279041267919
"inux","127",0.00829141436348806
NA,NA,NA
NA,NA,NA
NA,NA,NA
"algorithms","4",0.0138824143482065
"mathematical","123",0.00887244458856743
"401k","33",0.00688329368536479
NA,NA,NA
"include","49",0.0108473970773645
"extracts","149",0.00919458180216005
NA,NA,NA
"technologiesresponsibilitiesapply","9",0.0209202449113442
"tables","2",0.00730984508509088
"maintenance","75",0.0137665873707296
"email","26",0.011098141409566
NA,NA,NA
NA,NA,NA
"plus","79",0.0277626178643047
"practices","132",0.0209124281530174
"trends","96",0.0343733014469137
"recently","99",0.0339043735832885
"isgs","110",0.0339043735832885
"401k","60",0.00688329368536479
"varequired","117",0.0117506570443589
"locations","85",0.0116780917920136
"consideration","42",0.0116583580173181
"integration","39",0.0115252553135525
"wide","39",0.0115252553135525
"math","67",0.011521259514292
"tableau","25",0.0115135899908305
"since","123",0.0114997879491779
"product","30",0.0157003058253631
"media","67",0.0124039016398865
"less","130",0.0288352554458261
"upon","19",0.0287199495147979
"office","146",0.0286285842476347
"nationally","39",0.0286251625099731
"onsite","98",0.0286251625099731
"giving","99",0.0284695909745928
"local","100",0.0284133317344946
"necessary","129",0.0283563851787504
"preferredability","129",0.0283563851787504
"uses","129",0.0283563851787504
"emphasis","23",0.0283212576635963
"advocacy","97",0.0282393786486527
"address","58",0.0281909563440955
"solutions","19",0.028154938443631
"001","80",0.0280558323229654
"advancedproficiency","80",0.0280558323229654
"analyticsbuild","80",0.0280558323229654
NA,NA,NA
"test","55",0.0235915120426519
"ways","51",0.00837084504866564
NA,NA,NA
NA,NA,NA
NA,NA,NA
"improve","97",0.00546887162721329
"skills","76",0.00517590113413808
"customer","31",0.013758376188015
"strategies","53",0.0110948658382913
NA,NA,NA
"production","146",0.0210528266718771
"work","51",0.00123007581444086
"career","63",0.026454598315664
"embraces","65",0.0176226122579804
"reliabilityutilize","46",0.0130115503137466
"amazing","122",0.0125547279757069
"makes","93",0.00926264606271528
"troubleshooting","18",0.00780779570390038
"spark","125",0.00574967134655822
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"excellent","109",0.0117442020157849
"problems","11",0.00241944385984349
"recruitment","57",0.0206222357245729
NA,NA,NA
"implementation","97",0.00669411654221458
"will","104",0.00124205422083182
NA,NA,NA
NA,NA,NA
NA,NA,NA
"tank","133",0.0152387468196317
"site","126",0.00774283234376693
"form","104",0.00888915386521636
"meeting","149",0.00888915386521636
"beforeat","45",0.0137918727032401
"geicos","63",0.0137918727032401
"associatesgeico","78",0.0137918727032401
"opportunity","110",0.00517936152425451
"receive","89",0.00513168302282266
"equal","90",0.00196901347203064
"professionals","57",0.0223161062361123
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"required","26",0.0114580813597471
"skills","29",0.0113718703750041
"extracts","44",0.00919458180216005
"clientsprincipal","89",0.00919458180216005
"visualizationconstructing","110",0.0339043735832885
"disparate","58",0.0337721493173313
"effective","18",0.00453307979331947
"direct","135",0.00688329368536479
NA,NA,NA
"please","89",0.00660545689359627
"operational","134",0.00660545689359627
"technical","121",0.00658124402579065
NA,NA,NA
"fields","23",0.0283212576635963
"research","128",0.0328284703371262
"preferredwilling","42",0.0324916913506514
"job","30",0.0142554928500937
"making","103",0.0189201770262692
"members","97",0.0286088815729163
"respect","60",0.0156155914078008
"respect","105",0.0156155914078008
"customer’s","120",0.0156155914078008
"things","25",0.0156155779818924
"custom","58",0.0156034926073216
"vision","124",0.0155857489919999
"play","11",0.0154997960156854
"qlikviewstrong","11",0.0154997960156854
"demand","81",0.0154415958894185
"proactively","43",0.0183482492333091
NA,NA,NA
"enterprise","75",0.00513123396107771
"customer","30",0.0050380428620347
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"consulting","140",0.0328218137069816
"addition","36",0.0196551276933624
NA,NA,NA
"consulting","64",0.0335610437454272
"communicating","129",0.0223476211110805
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"draw","104",0.00888915386521636
"services","11",0.00449070741089962
"science","88",0.00528389950353576
"science","97",0.00528389950353576
"customer","52",0.00526879291678438
"employer","42",0.00525826067098541
"applicants","80",0.00525489027117534
"approaches","2",0.00524372938261154
"need","60",0.00524372938261154
"approaches","105",0.00524372938261154
"obtain","105",0.00524372938261154
"obtain","135",0.00524372938261154
"need","150",0.00524372938261154
"large","126",0.00523417727343625
"efficiency","29",0.00523343527512102
"architecture","44",0.00523343527512102
"client","89",0.00523343527512102
"efficiency","89",0.00523343527512102
"efficiency","104",0.00523343527512102
"architecture","108",0.00523343527512102
"client","108",0.00523343527512102
"client","149",0.00523343527512102
"efficiency","149",0.00523343527512102
"package","133",0.00522845734139286
"software","53",0.0052236522435268
"analytical","15",0.00522280955207108
"analytical","93",0.00522280955207108
NA,NA,NA
"desiredsubjectmatter","85",0.0148180635138363
"support","50",0.0157747820129562
"require","145",0.0124765447900635
NA,NA,NA
NA,NA,NA
NA,NA,NA
"solutions","134",0.00529760398939366
"documenting","97",0.015238388783299
"protected","116",0.00509198729736269
"actuarieswe","45",0.0137918727032401
"anacostiabolling","98",0.03408964338429
"fiscal","99",0.0339043735832885
NA,NA,NA
NA,NA,NA
"architecture","150",0.00444409483073293
"large","56",0.00444313635781806
"tools","138",0.00435770299257893
"immediate","112",0.0339039978156897
NA,NA,NA
"first","60",0.0070889459034452
NA,NA,NA
NA,NA,NA
"protected","61",0.0116049943056173
NA,NA,NA
"across","140",0.0223609252967752
"leveraging","64",0.0286378698603046
"overviewthe","98",0.0286251625099731
"metrics","79",0.0285920818105623
"visualize","110",0.0284695909745928
"consulting","10",0.0283290939600184
NA,NA,NA
"competitive","105",0.00453307979331947
"glms","119",0.0137918727032401
"numerous","127",0.0120009272378581
"external","128",0.0333068063423087
"projects","147",0.00842907521114551
"project","108",0.0148098640415776
"supervision","135",0.00560917930427286
"chevy","30",0.0275837454064802
"latest","140",0.0274819592040752
"oracle","125",0.0067303316034678
"marketing","81",0.0279873378148709
"behavioral","111",0.0279486020336572
NA,NA,NA
"questions","12",0.00698234452434116
"communication","94",0.00253795662204933
"balance","18",0.00688329368536479
"large","102",0.00849052777688309
"large","113",0.00849052777688309
"healthcare","67",0.00847247902648714
"visualization","34",0.00846003121828964
"range","127",0.0084585902247254
"intelligence","85",0.00845117872060704
"certifications","6",0.00844009489003329
"methodswork","6",0.00844009489003329
"patterns","117",0.00842385892711154
"basis","94",0.00840371738998572
"full","58",0.00840287538796857
"years","124",0.00839649797764608
"limited","127",0.00836985621673293
"models","28",0.00835850554991297
"models","110",0.00835850554991297
"transformation","3",0.00834805308337585
"experienceminimum","29",0.00834805308337585
"competing","44",0.00834805308337585
"experienceminimum","44",0.00834805308337585
"transformation","44",0.00834805308337585
"competing","69",0.00834805308337585
"incomplete","74",0.00834805308337585
"experienceminimum","89",0.00834805308337585
"transformation","108",0.00834805308337585
"hadoop","65",0.00521493592244723
"communication","143",0.00521209628235496
"information","39",0.00520766404624498
"can","46",0.00520258935997868
"can","61",0.00520258935997868
"can","121",0.00520258935997868
"origin","38",0.00520167579148474
"race","38",0.00520167579148474
"veteran","38",0.00520167579148474
"understanding","100",0.00518956294811093
"origin","116",0.00518651055594105
"team","126",0.0051845132824478
"equal","110",0.00517936152425451
"career","82",0.00517754281320852
"skills","61",0.00517590113413808
"tssci","6",0.00517112911098679
"communication","103",0.00516173786416795
"communication","109",0.00516173786416795
"learning","38",0.00515118558308184
"quantitative","77",0.00513658575619273
"wide","3",0.00513168302282266
"full","59",0.00513168302282266
"receive","59",0.00513168302282266
"integration","69",0.00513168302282266
"receive","69",0.00513168302282266
"integration","74",0.00513168302282266
"wide","74",0.00513168302282266
"integration","89",0.00513168302282266
"various","89",0.00513168302282266
"receive","104",0.00513168302282266
"wide","104",0.00513168302282266
"integration","108",0.00513168302282266
"various","108",0.00513168302282266
"full","134",0.00513168302282266
"various","134",0.00513168302282266
"yearsic","117",0.0117506570443589
"dental","98",0.0222321297152064
NA,NA,NA
"supportive","11",0.0154997960156854
NA,NA,NA
"networks","103",0.0288934997669709
NA,NA,NA
"2013","88",0.0336302142281675
"uptodate","13",0.0212190637392009
"theano","114",0.0232000151901445
"referral","31",0.022797673204435
"degree","102",0.00541335328740187
"make","12",0.00540437662832849
"benefits","18",0.00540358430480245
"analytics","99",0.00538302840152986
"employees","116",0.00538217876544116
"based","125",0.00537985512612752
"based","141",0.00537985512612752
"challenges","88",0.00536516772474796
"challenges","97",0.00536516772474796
"scientists","97",0.00536516772474796
"sample","2",0.00536063749907098
"system","2",0.00536063749907098
"sample","18",0.00536063749907098
"computational","60",0.00536063749907098
"firm","60",0.00536063749907098
"queries","60",0.00536063749907098
"secret","60",0.00536063749907098
"sample","90",0.00536063749907098
"computational","105",0.00536063749907098
"end","105",0.00536063749907098
"end","120",0.00536063749907098
"sample","120",0.00536063749907098
"sample","135",0.00536063749907098
"secret","135",0.00536063749907098
"system","135",0.00536063749907098
"end","150",0.00536063749907098
"sample","150",0.00536063749907098
"responsibilities","133",0.00534308425512418
NA,NA,NA
NA,NA,NA
NA,NA,NA
"need","33",0.00524372938261154
"employer","127",0.00462582382052324
"training","2",0.00462480318042372
"training","60",0.00462480318042372
"databases","105",0.00462480318042372
"databases","150",0.00462480318042372
"extraction","117",0.00462027161777
"test","133",0.00461896972624553
"machine","56",0.00461295601618812
"scientist","40",0.00460797300738694
"quality","11",0.00460587130208724
"research","53",0.00460446268226124
"computer","68",0.00460387691044846
"opportunity","68",0.00460387691044846
"equal","72",0.00460387691044846
"information","103",0.00460387691044846
"information","109",0.00460387691044846
"analysis","99",0.00459830063340391
"analysis","110",0.00459830063340391
"career","77",0.00458769616360248
"like","65",0.00458670874353071
"employment","133",0.00458382155713851
"work","15",0.00457911434572874
"work","138",0.00457911434572874
"identify","29",0.00457628402605108
"sex","29",0.00457628402605108
"solving","29",0.00457628402605108
"solving","74",0.00457628402605108
"solving","104",0.00457628402605108
"sex","134",0.00457628402605108
"identify","149",0.00457628402605108
"sex","149",0.00457628402605108
"complex","143",0.00455914142023403
"applying","130",0.00455691236176442
"analyze","73",0.0083695613155148
"qualificationsbachelor’s","56",0.0221966302513775
"insights","58",0.0221432121170341
"daily","46",0.0117540366152292
"program","115",0.0333355097466973
NA,NA,NA
NA,NA,NA
"solutions","127",0.00124703049234868
"details","63",0.0137918727032401
NA,NA,NA
"includes","88",0.0141196893243264
NA,NA,NA
"analysts","3",0.00533822535271685
"test","44",0.00533822535271685
"policy","69",0.00533822535271685
"test","74",0.00533822535271685
"policy","89",0.00533822535271685
"policy","108",0.00533822535271685
"policy","134",0.00533822535271685
"site","127",0.00533040348064596
"varying","127",0.00533040348064596
"degree","58",0.00532708470911658
"within","13",0.00532646053521627
"databases","85",0.00531687586538024
"professional","94",0.00531687586538024
"position","5",0.00531248711980652
"machine","143",0.00531052497473364
"complex","147",0.00531036358606805
"analytical","34",0.00530018450839805
"closely","5",0.00529961958183552
"missions","5",0.00529961958183552
"without","38",0.00529865492579819
"program","31",0.00529750348687825
"program","46",0.00529750348687825
"disability","61",0.00529750348687825
"disability","76",0.00529750348687825
"program","76",0.00529750348687825
"new","113",0.00529420000713438
"research","113",0.00529420000713438
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"actions","67",0.0190195266442838
"locationwashington","6",0.0137874375987144
"detection","33",0.0137665873707296
"maintenance","105",0.0137665873707296
"maintenance","135",0.0137665873707296
"detection","150",0.0137665873707296
"sources","86",0.0137492140895957
"looking","93",0.0137288520781532
"without","131",0.0137283332168408
"problems","102",0.0137232422981406
"evaluating","80",0.0137130427177674
"project","64",0.0137091309033522
"facebook","51",0.0136865948194233
"statistical","96",0.013667782748284
"keen","72",0.0136556575811689
"supervised","12",0.0111332909981595
"bring","26",0.011098141409566
"meetings","26",0.011098141409566
"analytic","4",0.0110969277758653
"job","147",0.0110966052299024
"improving","94",0.0110760766922402
"search","61",0.0110681533013839
"artificial","91",0.0110681533013839
"developers","91",0.0110681533013839
"artificial","106",0.0110681533013839
"search","106",0.0110681533013839
"extracting","122",0.0110681533013839
"diversity","65",0.0110634933458693
"supports","65",0.0110634933458693
"dowe","20",0.0141006459727156
"methods","85",0.0276901917306005
"computer","86",0.00460387691044846
"recommendations","147",0.0157896200039079
"product","29",0.0157003058253631
"day","11",0.0124902640018746
"interested","67",0.0124039016398865
"willing","51",0.0222292536511046
"project","39",0.0221743319529632
"previously","124",0.0216584874204305
"receive","115",0.00734885617554046
"claims","98",0.0199641652382728
"locations","100",0.0184829949039012
"field","13",0.0184683182535243
"maintain","81",0.0184419596818931
"pharmaceutical","3",0.0183891636043201
"pharmaceutical","29",0.0183891636043201
"researchthis","43",0.0183482492333091
"broke","51",0.0183482492333091
"consultmorning","51",0.0183482492333091
"journalists","51",0.0183482492333091
NA,NA,NA
NA,NA,NA
"evaluate","109",0.0144467498834855
"day","26",0.0065834687233357
"applying","116",0.0289623001418264
NA,NA,NA
NA,NA,NA
NA,NA,NA
"perform","74",0.00503279741577315
"companyget","20",0.0141006459727156
"subject","86",0.014089259151873
"can","83",0.0139819589049427
"analyst","128",0.0139393897226634
"mental","65",0.0138883521029314
"adhoc","108",0.00888915386521636
NA,NA,NA
"virtualization","127",0.00829141436348806
"write","146",0.0335685592217233
"outstanding","106",0.0209364910171079
"five","39",0.0222321297152064
"oriented","33",0.0156155914078008
"forefront","58",0.0156034926073216
"vision","140",0.0155857489919999
"appeals","11",0.0154997960156854
"internet","11",0.0154997960156854
"form","56",0.0154806874517115
"company","126",0.00540331079936729
"precise","74",0.00888915386521636
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"results","48",0.00551271636774409
"phases","79",0.0259933530805212
"resume","8",0.0174612864286814
"complicated","121",0.0130115503137466
"metrics","30",0.0125220796250638
"firm’s","3",0.00919458180216005
"solves","135",0.00780779570390038
"multiple","100",0.00567851234872887
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"process","104",0.00503279741577315
"italian","34",0.0268089064419447
"recommendationswrite","133",0.0152387468196317
"plus","5",0.0115078208763957
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"proposalsqualifications","144",0.0280558323229654
"benefitsas","48",0.0137918727032401
"summarizing","39",0.0286251625099731
"homeland","110",0.0284695909745928
"advocacy","88",0.0282393786486527
NA,NA,NA
NA,NA,NA
NA,NA,NA
"need","75",0.00524372938261154
NA,NA,NA
"annotation","50",0.0272833580173181
NA,NA,NA
"mining","27",0.0283018670799308
NA,NA,NA
"activities","23",0.0231819939990813
"dissemination","24",0.0224824237739274
"short","86",0.0224803972879417
"written","100",0.00528388994421179
"need","2",0.00524372938261154
"client","3",0.00523343527512102
"client","69",0.00523343527512102
"architecture","74",0.00523343527512102
"architecture","149",0.00523343527512102
"working","2",0.00171283843633756
"least","132",0.0156531799952803
"extracting","34",0.0123389412730243
"experienceminimum","134",0.00834805308337585
"incomplete","134",0.00834805308337585
"competing","149",0.00834805308337585
"type","111",0.00834526462669003
"competitive","10",0.00834224570329515
"sexual","80",0.00833698410106488
"background","93",0.00833652711291315
"requirements","82",0.0083259715760024
"disability","42",0.00830494036224143
"1000000monthmutual","127",0.00829141436348806
"1500","127",0.00829141436348806
"150000","127",0.00829141436348806
"160000level","127",0.00829141436348806
"170000","127",0.00829141436348806
"approvaltuition","127",0.00829141436348806
"b4corppaid","127",0.00829141436348806
"bonusrefer","127",0.00829141436348806
"cafeteriastyle","127",0.00829141436348806
"cbtnuggets","127",0.00829141436348806
"cisco","127",0.00829141436348806
"detailboth","127",0.00829141436348806
"formoptional","127",0.00829141436348806
"google–","127",0.00829141436348806
"highlyskilled","127",0.00829141436348806
"i201826287","127",0.00829141436348806
"investment","127",0.00829141436348806
"levelssalary","127",0.00829141436348806
"min","127",0.00829141436348806
"networking","127",0.00829141436348806
"putting","127",0.00829141436348806
"reflected","127",0.00829141436348806
"salarylevel","127",0.00829141436348806
"salaryposition","127",0.00829141436348806
"working","120",0.00171283843633756
"intelligent","116",0.0211032208143588
"tools","141",0.00723642799979773
"gender","38",0.0071083327990277
NA,NA,NA
"complex","89",0.00682207292808742
"nuances","109",0.0273113151623378
"deadline","100",0.0272120478921995
"learn","98",0.0265688504619396
"groups","97",0.0265039172206885
"balance","24",0.0142983439644488
"answer","78",0.0118189953989966
"reported","110",0.0339043735832885
"requiredexperience","129",0.020141135533034
"processesexperience","9",0.0209202449113442
"solutionsperform","9",0.0209202449113442
"sourcing","9",0.0209202449113442
"tableaudetermine","9",0.0209202449113442
"turn","58",0.0208701384036856
"web","40",0.0208639986558091
"define","56",0.0208325281543971
"orally","56",0.0208325281543971
"opportunities","96",0.0208291952255515
"aspects","51",0.0208115589481411
"best","11",0.0208034565695401
"make","103",0.0207820473243936
"minority","126",0.0207600823272049
"manage","84",0.0206982133959116
"numerical","66",0.0206819655049063
"creativitybring","82",0.0206811563980717
"datadrive","82",0.0206811563980717
"dna","82",0.0206811563980717
"eapflexible","82",0.0206811563980717
